Employee Id,Corporate Source,Branch Source,Funds Paid,Status
EMP-73c16008-fb41-42e3-9255-dc87c948b62f,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-52b071ba-5b35-4743-b219-40230551cd8c,10.26,processing
EMP-d789f18f-bcff-4db9-a5b8-026d562d80ba,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,1.79,processing
EMP-ad913eb6-6229-4bb6-9058-ccc1685ee6ce,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,6.15,processing
EMP-3c61ed87-68fc-4546-a912-b731fd6497c1,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,1.34,processing
EMP-67c89b4c-8523-419e-ac34-5f811a8c293e,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,9.93,processing
EMP-d0e8f645-a128-4893-bdb6-552c8aa2c1f6,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,7.08,processing
EMP-89ac6e0d-44e6-478d-bac0-c1a8431b87fe,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,8.89,processing
EMP-e57b0a5e-8413-4c9f-99c0-f7d87e92c278,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,4.59,processing
EMP-ee061f65-c0f1-4289-9b3e-f8057b123e21,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,2.58,processing
EMP-e4cd069b-175c-43ec-b36a-4da5d3f6e85a,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,9.75,processing
EMP-5b9e382e-60bf-4ff4-b437-46bce4f308c3,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,5.92,processing
EMP-ea71b21a-926b-439e-8bca-6891cc436e1e,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,2.01,processing
EMP-7643c359-21bd-4c68-a655-8ef60524572f,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-52b071ba-5b35-4743-b219-40230551cd8c,3.85,processing
EMP-e1d0a700-b250-48a9-8dad-c73b4c44816e,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,4.13,processing
EMP-7e072edf-80cf-451b-b376-caafa6a0b594,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,9.38,processing
EMP-e7260636-09d2-4220-bfa2-6193ada9f633,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,9.16,failed
EMP-462bf5bd-6208-42b8-bcba-38c665e4fcd7,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,3.94,processing
EMP-17518482-a098-40d9-8c68-2286b873eee4,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,2.78,processing
EMP-89589d28-876a-4d0e-b6c9-a8deed77b8a4,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,5.75,processing
EMP-7b4ef14d-d647-4d88-ac25-ecfd92a3e8d7,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,5.40,processing
EMP-7711637f-9076-4afb-91ad-b0fb98c7a9bf,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-52b071ba-5b35-4743-b219-40230551cd8c,4.04,processing
EMP-a15cdc56-83e8-4a77-9724-b9e7cbd40dfe,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-14529809-f882-4603-aef1-dd0a3396c148,9.85,processing
EMP-cad0004f-6b3c-4517-8205-6fb8f7ca0f07,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,7.38,processing
EMP-782d8b6c-ac54-4e4f-8d75-d472a4a042a8,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,2.48,processing
EMP-73030e15-ee1d-4f63-a541-a1b5edd74c1c,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-14529809-f882-4603-aef1-dd0a3396c148,6.03,processing
EMP-05690c6c-4ef8-41ef-81c9-5f36697061ea,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,5.03,failed
EMP-2510aa0f-ec56-46a9-bb6e-7fc315cffbf2,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,1.73,processing
EMP-bd2af3e1-e5e4-4fac-8135-dbe03990be5c,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,2.82,failed
EMP-72586fd9-e558-4975-80e3-a6568af4cb71,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,2.89,processing
EMP-93987dbe-cad4-4972-9463-f584118ef463,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,2.56,processing
EMP-585f0c86-41a2-4c24-ab9d-13abf90e3a0c,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,6.11,processing
EMP-fcdee804-092a-421f-bf28-0e04726edf96,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,4.47,processing
EMP-37e418b4-b79e-4622-b558-93615c1537b5,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,4.45,processing
EMP-6bd5797f-6b65-4a7a-92ba-64e0d09cabd8,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,1.16,processing
EMP-b0456d42-be0d-4341-92d5-b6a38f0116cd,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,8.08,processing
EMP-404eefdd-efb7-4f52-b826-d0ef7df0fb65,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,9.12,processing
EMP-886bfc6d-9c6b-460d-a2f3-332c58745d23,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,2.92,processing
EMP-f93dff26-e632-4c3c-8bf0-d27ee218cf81,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,3.45,processing
EMP-7c3d85f1-8530-4b67-8b8c-024e936b47b8,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,5.70,processing
EMP-1de47cfc-820f-41ec-9606-bcc72be195f5,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,10.87,processing
EMP-b19093a0-abef-46cb-9a49-4bc13ac2e79e,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,8.87,processing
EMP-f0cb7ca2-696e-41e1-985f-b643f8e8cbef,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,5.55,processing
EMP-f410e0f8-653b-41d7-9b19-a9c2b97b3071,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,6.76,processing
EMP-105d71b3-b1ef-4529-8d84-4f0c2820049c,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,6.88,processing
EMP-eaf13de1-5323-48fa-b6ef-d3dd424097ef,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,9.51,processing
EMP-170e8285-8fcd-46f9-9329-6eef4400a08c,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,7.86,processing
EMP-87385dad-40a0-483c-aeae-2664cabed995,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,3.36,processing
EMP-2c2cd32a-6528-4a03-a896-06e58e096a33,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a2678ab8-daec-4df8-b467-f18355184435,10.43,processing
EMP-1e53c33e-a0f2-462d-ab08-dace13aa966c,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,1.84,processing
EMP-3bac1551-a7db-459e-bdc7-498f668bf00f,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,10.63,processing
EMP-4b208ad8-a7c7-445e-84e8-9330140447e5,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,3.99,processing
EMP-72d0dd9e-8bbb-4d11-8872-5cbfe0200807,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,3.91,processing
EMP-ecc5a694-a51f-41e0-ac0c-cf57618a3063,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,8.39,processing
EMP-54f805c6-71c2-4ac8-ae8d-c86a4f9cab41,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,5.48,processing
EMP-fb4681df-3083-4a64-8192-450601da4728,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,5.41,processing
EMP-e16aef40-03db-4118-80a8-31b64c7e9973,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,1.09,processing
EMP-01c6c038-39f0-4892-aa8f-bfe92d842a25,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,9.88,processing
EMP-11a942b3-adab-49c0-9dfb-66aaf9bd50ce,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,1.67,processing
EMP-9c2c9ebd-fa50-4bef-94ee-740bf1927b33,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,1.06,processing
EMP-f149703a-0800-40d9-979e-227f55c29978,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,2.07,processing
EMP-34fd2a1a-3e02-49c4-80fb-fbb9a378e6cc,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,9.30,processing
EMP-11f0c177-7375-4d4e-b28b-07c423e54e39,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,9.63,processing
EMP-1ac8aa4e-61ee-4a4d-9432-f37624249def,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,6.20,processing
EMP-09d9f57b-2aaa-495f-a927-43c9d442b91c,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,10.23,processing
EMP-e70ce7c1-1c5c-4c38-8353-dc40d5255757,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-52b071ba-5b35-4743-b219-40230551cd8c,5.90,processing
EMP-42e462b9-3b2c-4dff-b95e-fa04616c6b54,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,5.51,processing
EMP-1dd9259d-dedb-431e-a9f9-230b0302b748,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,4.40,processing
EMP-13126ae8-9288-46ff-a148-cf6055d7c6bc,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,9.79,processing
EMP-892021df-5a67-451a-b08a-ed8419405aab,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,8.81,processing
EMP-6da7d7ae-9e9f-41e4-96fd-32b5a70988db,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,9.23,processing
EMP-4197fd2e-e9e1-46eb-b44b-e23cd5ab43bc,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,4.43,processing
EMP-9f1662d9-dfe3-4dab-9093-dfb36bb2508d,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-14529809-f882-4603-aef1-dd0a3396c148,3.26,processing
EMP-0bab46a8-1a46-44fc-bc3e-a5be222b42fa,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,9.78,failed
EMP-2797bfd1-c7fe-4bbf-b5dd-2a6ca03b98e8,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,1.81,processing
EMP-ba1778ef-1bbb-4f0f-8cef-e1d66886eb94,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-48d5e702-c481-474f-a8fa-0efead047955,14.15,failed
EMP-69979433-e474-4b06-b603-fb215cbcf7ee,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,9.56,processing
EMP-bbe2aeda-cb95-402f-9547-62d4577408c3,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,8.43,processing
EMP-bce5ecaf-41a7-4adf-8f72-f6d6cf763a2a,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,9.00,processing
EMP-1b125808-097a-4a9c-8e75-6a5aec88996b,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,3.99,processing
EMP-e433db09-b591-4738-9416-6c6d5cd0f644,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,3.64,processing
EMP-a1588a72-925c-43bf-852e-029014ef642b,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,3.96,processing
EMP-72a62b8c-e9ee-4a3b-8735-9cf546dd863f,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,1.51,processing
EMP-9cb18af1-f2b0-454a-9c02-69df92a655b0,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,6.40,processing
EMP-2d3d3939-7af0-41c4-9505-132e4f79117e,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,8.32,failed
EMP-410a9be0-0cc6-43d4-be58-aec5f015a00a,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,7.23,processing
EMP-ea153cdc-9ba4-4242-9a32-2c4c4b9ccc98,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-48d5e702-c481-474f-a8fa-0efead047955,3.80,processing
EMP-14d2ef7a-ac9a-47ba-bf68-02b6dea253ba,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,9.33,processing
EMP-ab96320e-e093-49d5-a888-f4da276ee5c0,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,4.57,processing
EMP-d7bea6da-3d7a-4153-8602-f6567c3c6e9c,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,9.43,processing
EMP-b8df4d37-8b44-4045-a2f3-9eb5aa0962bd,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,5.19,failed
EMP-63ef31b0-3aec-4b70-a8d2-09a9da0b2bf3,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,9.20,processing
EMP-b5a746bb-f37d-49c2-955b-eee83076dd51,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,5.43,processing
EMP-2d871010-3c95-44b9-a42f-f10648b81e7e,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,4.86,processing
EMP-d020945c-eefc-47cb-ab9b-1b00521498d0,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-52b071ba-5b35-4743-b219-40230551cd8c,10.92,processing
EMP-f3272ece-5184-4e4c-9cf1-fd928e3cc00f,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,3.00,processing
EMP-4036df6c-05ce-47d1-91a4-ac63e370279e,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,5.44,failed
EMP-8376c95b-461f-4c66-b0ba-360ec88243c8,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,8.85,processing
EMP-4f6aae60-38ba-4390-9250-e94f510e184d,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,1.50,failed
EMP-bad75644-1f07-4676-85d8-f4a40efcba4d,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,3.95,processing
EMP-6e60e948-f0a7-4c24-8ece-071b8f6e4174,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,5.42,processing
EMP-8d2c8e6d-faa3-4b3a-90f0-af9ab078d0c8,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,5.86,processing
EMP-da249acc-cf16-4655-95cd-cd557f0732bc,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,2.38,processing
EMP-8df0e857-33fa-446a-a03f-fe5459a7aa44,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,10.73,processing
EMP-a5d94d71-7a3c-4949-a391-ae62662a38b7,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,2.60,processing
EMP-a0cc431b-d101-43a2-bfad-66b451801ca3,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,2.74,processing
EMP-8b574ac3-e561-41c2-9a9b-b53f07ac46b7,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-52b071ba-5b35-4743-b219-40230551cd8c,5.94,processing
EMP-2274d8e1-3a57-4cb1-9d55-a4de33323895,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,6.03,processing
EMP-7050d541-f8cd-48be-a329-6ba35d5004e5,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,4.43,processing
EMP-d91faaf1-b122-40b0-9b60-8595da67584d,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,8.73,processing
EMP-6e19b545-f357-45b2-ba6e-a536b44234ff,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,3.58,processing
EMP-3a20ab51-a8b0-48e8-9588-1c8e379a032f,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,8.09,processing
EMP-fc527180-1269-44e3-ba42-6f81a85f8b20,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,7.76,processing
EMP-c43b7530-a009-4eb3-a179-58e412c5e743,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,8.88,processing
EMP-15451d34-03b2-4101-a00c-eb2720acf55f,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-52b071ba-5b35-4743-b219-40230551cd8c,4.38,processing
EMP-8373ecfb-2495-4b24-9268-b2def02b1bbe,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-52b071ba-5b35-4743-b219-40230551cd8c,8.65,processing
EMP-412e2bdd-bfac-4aed-b01c-6a7d878380a0,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,4.59,processing
EMP-f68efa67-d17a-4ed1-baa1-06e2f4ce35ec,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,5.52,processing
EMP-d82747f6-0f37-4c65-8d77-964112f884fb,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-52b071ba-5b35-4743-b219-40230551cd8c,5.40,failed
EMP-4bf3f890-9850-4af0-bcb0-64986d52d96c,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,8.52,processing
