Employee Id,Corporate Source,Branch Source,Funds Paid,Status
EMP-25d98283-f853-4fbf-961e-42153a6dcfb8,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,46.73,processing
EMP-a4eb99d2-2908-46a6-a1d8-724d645123d3,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,51.92,processing
EMP-4c0917c1-3213-4aa8-a911-210ce1352e0f,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,9.01,processing
EMP-eab2aa61-ca3c-4582-a4d4-29284011d0c7,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,15.54,processing
EMP-92f4e0dc-e137-401e-9b90-9e7292147e33,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,30.67,processing
EMP-3cc8b2f7-9ddb-4e64-88de-0b831b3ae200,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,17.60,processing
EMP-5a925460-9289-4ec9-9f85-0b5a72fd0405,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,28.35,failed
EMP-d80508b7-3880-40bd-a22a-324bdc6b2683,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-a2678ab8-daec-4df8-b467-f18355184435,8.27,processing
EMP-f201fb51-b020-4149-b443-0c1838aa0a6c,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,34.95,processing
EMP-b8dd5006-daf9-42e1-bb7d-8eb66201711d,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,12.95,processing
EMP-d0c1f4da-524e-48e8-bc37-2399b1c2af91,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,62.36,processing
EMP-58488cb8-4b14-4a61-b0e6-66b6b67b3491,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,67.67,processing
EMP-571843d3-096c-4678-a582-4f549c67134a,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-48d5e702-c481-474f-a8fa-0efead047955,25.15,processing
EMP-59ee39a8-0b8e-4fbc-b650-500ba4726f33,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,16.89,processing
EMP-42b5d802-9e96-40e4-a3c6-de741fd3b350,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,19.07,processing
EMP-7c34a6af-b943-4681-9779-869429a03444,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,28.75,processing
EMP-747b2014-eed6-400e-b87c-8613992af95d,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-52b071ba-5b35-4743-b219-40230551cd8c,28.57,processing
EMP-3c046cca-3439-4c15-ba07-92e86d12f0e3,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,15.89,processing
EMP-1682bb04-5098-4d47-9e2c-c38e03456f24,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,26.57,processing
EMP-d00ca0b5-fe46-4757-a2f8-2970c7fd1f63,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-14529809-f882-4603-aef1-dd0a3396c148,54.90,processing
EMP-86af9c2a-edfb-4be2-9f57-1f0c5e170336,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,26.41,processing
EMP-5c91489b-54be-47ce-990f-14343f97fbc3,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,22.57,processing
EMP-0ea7d501-e20b-4e6f-8bc7-e21f96d88ad6,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,41.10,processing
EMP-d522a7ce-fbcf-4169-a0c2-d24f8c73c408,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,41.24,processing
EMP-9ca81585-3388-4a6c-8b61-ad2dd6dd595b,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,3.68,processing
EMP-2235f78e-2984-4a98-8415-f65b405331ab,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,13.97,processing
EMP-ae1db0c7-b031-44f6-98e3-33ab3d938fcf,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a2678ab8-daec-4df8-b467-f18355184435,54.06,processing
EMP-5d7c7bbe-6966-4ae2-89fb-99ac4238281e,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,35.72,processing
EMP-c1b639aa-d880-477f-bdd5-89cac8ada526,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-14529809-f882-4603-aef1-dd0a3396c148,31.95,processing
EMP-9af6e9f5-1567-4684-963a-7052391f357d,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-52b071ba-5b35-4743-b219-40230551cd8c,15.83,processing
EMP-096f2d5f-40cb-4537-9c23-19fb48528041,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,36.91,processing
EMP-a527cbff-c129-48d1-a9f8-b764f206c076,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-52b071ba-5b35-4743-b219-40230551cd8c,31.10,processing
EMP-2cd6998c-fef2-45b6-a96c-d58af428b793,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-14529809-f882-4603-aef1-dd0a3396c148,39.67,processing
EMP-8ebb5bc1-3814-4017-99d4-8e157014a068,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,49.98,processing
EMP-62bc41e1-d75a-48ce-94e5-101011ee1b36,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,48.67,failed
EMP-12c98e58-894b-4fbb-8f0f-89ce644cb504,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,25.83,failed
EMP-a162aedc-dae7-44da-88ad-3ec1e4895a7a,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,10.79,processing
EMP-697a0545-e0e6-4470-9f15-9fc83ef21cf8,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,17.79,processing
EMP-06d826bf-1a87-46cb-a157-a6b9e515e77f,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,26.82,failed
EMP-3c17d8b1-4f89-477c-8b12-69a32cf07758,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-48d5e702-c481-474f-a8fa-0efead047955,29.31,processing
EMP-a30d5f3f-146b-4411-8bc4-98ad616d6412,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,72.00,failed
EMP-c4d0db9c-89cd-400f-90c0-a1621caf5ef6,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,20.53,processing
EMP-2b97c124-e8f7-4fc7-ad09-4ac15494f8f7,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,30.35,processing
EMP-fffee939-7790-4d76-a4e0-a59b2c51a9db,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,21.36,failed
EMP-53f12560-757b-4154-a164-c8eabc6c51da,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,35.98,processing
EMP-95a9232b-72c3-48e8-b350-caec09962dd0,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,31.59,processing
EMP-d54301fd-e236-478d-85c6-9607b2e13925,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,26.00,failed
EMP-7594f9ec-f5a3-403f-8d99-13f02844f351,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,23.82,processing
EMP-5926f173-facf-4c0e-80dd-2a306a27c4ea,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-52b071ba-5b35-4743-b219-40230551cd8c,21.85,processing
EMP-fab8e403-9604-4f36-b1d0-69bf8e34e5be,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,31.55,processing
EMP-cddca1b7-931f-45a1-8f30-13f1006fe0cb,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,76.27,processing
EMP-db8b3452-a485-494c-9616-ed26d0c8139f,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,35.65,processing
EMP-d76b9dd5-2f76-4888-9591-e1be79d126d7,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,12.95,processing
EMP-7ddd20d7-0017-43c7-93e4-af3c8198fbab,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-14529809-f882-4603-aef1-dd0a3396c148,31.00,processing
EMP-e3ae2c4f-51d5-437e-a9bb-a1649a0811dd,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,17.89,processing
EMP-06fd602e-905b-4244-839b-98a56fb67bb1,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,18.30,processing
EMP-90828f61-6e29-40f7-aace-25f9bd026cb5,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-48d5e702-c481-474f-a8fa-0efead047955,23.99,processing
EMP-51772a91-9aad-468e-954a-c71b31c10e09,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,31.48,processing
EMP-576eb332-fe0f-4109-a6de-3a204f494368,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,82.61,processing
EMP-dcbd8ed1-3e0c-47fb-9000-5949c92cecba,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,17.41,processing
EMP-5022d2aa-2a9d-4e4f-8711-3fdccb676000,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,39.14,processing
EMP-2e97f4d1-96b1-4b2b-9402-0ff62b8ffc16,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,11.88,processing
EMP-08b6b858-00b3-4c83-9d7d-aa41b3607ef6,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,32.79,processing
EMP-c6f3b2b2-92c9-4344-b6d3-0c44b07b14b9,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,15.96,processing
EMP-c3f5a881-207f-4840-9a12-f4c821bd1340,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-48d5e702-c481-474f-a8fa-0efead047955,68.74,processing
EMP-16c9e4cc-af35-48c2-84cd-0eeb0882b3b6,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,41.16,processing
EMP-f8e3a030-c831-475d-8eff-615b30a3742c,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,34.00,processing
EMP-5bbe4751-d654-49ea-af5b-380170a3ac9e,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,35.54,processing
EMP-dbcd7300-4aa8-4407-87bb-26f3da7da759,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,11.02,processing
EMP-de790584-249b-4a70-9ef1-14511957ed44,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-14529809-f882-4603-aef1-dd0a3396c148,39.58,processing
EMP-cbd4413c-b091-47a4-abc3-36aca64e19d8,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,30.63,processing
EMP-76ed5890-2bf2-4aa9-b55b-a190f8febbb4,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,22.71,processing
EMP-ed4d0cd6-da1c-45be-93f6-3978bdd27a67,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,7.41,processing
EMP-52a89946-c294-4efe-bf0b-c66a9894507c,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,18.65,processing
EMP-e53bbb01-f813-415d-8260-bfaf814f9e05,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,44.87,processing
EMP-40d4f72e-5649-48c2-be7e-9605aef7979e,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,23.50,processing
EMP-ee8e136b-a142-47fb-b071-3c7a9c2db03a,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,35.43,processing
EMP-4474044e-99ab-4bbf-aeb0-e82650c46856,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,33.31,processing
EMP-5a4d867b-191a-4ed8-8fe5-b83e96b57a23,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,31.31,processing
EMP-f75446bc-4b49-4a9c-9fee-8198db4edddb,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,23.74,processing
EMP-a97ab166-39bf-49a8-82a4-f768461e146e,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,55.25,processing
EMP-98eab19e-3be6-45ae-8531-ffae8c0531f5,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,7.56,processing
EMP-748de4ed-a476-4e7f-8da8-49c9528e30a0,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,29.47,processing
EMP-c61e3e46-ddea-414c-938c-53fb3ff951f9,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,35.49,processing
EMP-073d4fc8-f79e-49d1-ad3c-eecadb2ad893,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,45.87,processing
EMP-a9b61b37-06d3-4fb9-9097-e3c3d4690468,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,21.21,processing
EMP-bb8d48b7-63a8-400a-8b91-ac3e129da71c,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,52.33,processing
EMP-43dd5e65-8c11-4ca9-95bb-3f923bce83e5,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,62.58,processing
EMP-7ba08515-de2b-45b8-ae01-bc1045f48237,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,42.38,processing
EMP-47dedd65-5041-4113-9287-c07a5baa1088,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,13.68,processing
EMP-afa92861-f9f0-46c0-9038-f5e9fc7193d3,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,64.52,processing
EMP-42dede90-b5a4-4a3b-919e-85a98dc466cc,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,25.13,processing
EMP-d8227cd2-3f04-486a-b5ee-d30488fcd2cc,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,41.59,processing
EMP-74eff787-983b-479e-a43d-3b4b0deff5e8,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,41.86,processing
EMP-2307cc29-1a7c-4178-b950-9c21ba1d1aa0,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,12.37,processing
EMP-4027c883-362c-4b1c-833a-454a75773752,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,33.84,processing
EMP-3e9abcdb-9bd7-4c84-b639-c84a40552ee8,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,60.00,processing
EMP-9234fcb9-e27a-418a-9a32-bb7329df6db1,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,39.74,failed
EMP-76c313f2-b6f9-49ff-8b67-a1e22d86d167,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,21.40,processing
EMP-cbfef58c-2bd1-41fc-8bdd-eccac8b7802c,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,14.57,processing
EMP-d58f1ea5-3d32-4f48-ae1f-71a995fadf04,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,3.16,processing
EMP-b0bf6755-13f4-4445-a7db-ada4f0f74dd5,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-48d5e702-c481-474f-a8fa-0efead047955,7.26,processing
EMP-570c1ce0-a8d1-4dd4-941c-3a16eece7d2a,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,25.14,processing
EMP-5dd2320e-8f93-4f95-9cd7-abf662d593ba,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,36.93,processing
EMP-9a216a8a-696a-4e74-a55a-5c8dbb6f2cd4,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,47.97,processing
EMP-8cd2818f-8af0-460f-b9bf-25f33ca755ce,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,72.40,processing
EMP-cfea6cc3-0244-4322-ba88-e314744f657c,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,61.03,processing
EMP-18b6300d-8a86-47c1-a7a2-95b5f8419c49,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,11.75,processing
EMP-974fcfc6-d715-4d11-9911-8dcb49d0bd12,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,49.68,processing
EMP-09283027-055b-48ad-8193-9000799919f2,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,42.76,processing
EMP-d60cc995-2e92-462b-9fe4-028139e57302,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,13.46,processing
EMP-06febf8d-a741-492d-b47a-83d8ab3b3206,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,47.86,processing
EMP-da25a14d-ff3a-4338-9f0a-1ccdfaeb6c41,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,56.54,processing
EMP-d986aa6e-37c2-4050-b7e3-b8b1e8a2d73c,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,57.52,processing
EMP-4297a9bd-7a77-4dc7-9537-53a7ac85cb20,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,36.51,processing
EMP-936ca888-ebcf-4441-863c-54bbf2e3a521,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,18.81,failed
EMP-89d0f351-d7e4-4009-bca5-757f2037572f,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,59.72,processing
EMP-54518a45-4ce8-48b9-9a32-d0dbe5ad7015,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,45.96,processing
EMP-17e25c0e-8d11-4e06-a2d5-90b1d756fe85,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,25.36,failed
EMP-89783013-a1d8-4824-ab28-7624e6a5455d,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,26.63,processing
EMP-64eb385b-61a4-4e57-a7c4-8cdb78d28886,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,45.75,failed
EMP-047e75b3-f9fb-42b7-b966-cd3d406ab37c,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,35.54,processing
EMP-7acec77e-bb2d-4ae1-a3e0-5aaf26d641e9,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,50.47,processing
EMP-46c2e9c6-1d0d-4f37-8e27-e316c91b75f5,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,19.15,failed
EMP-eeae7bd3-0f16-4b5c-80cb-be843787af97,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,34.18,processing
EMP-d61e2068-cf89-4c1c-a559-eaeac6628361,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,42.55,failed
EMP-906e1ff7-f31b-42ae-9073-c7b93966dc5b,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,22.29,processing
EMP-aabe2a5c-a6d5-4f34-a4ef-b66b33806b10,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,34.80,processing
EMP-f9188a62-4b9b-4141-a884-acc2d1257c9d,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,25.36,processing
EMP-a6e053c9-17ff-4f93-9d87-8b3cbfde14c9,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,29.30,processing
EMP-666e21aa-5e14-49b8-b033-e3f062f59449,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,49.83,processing
EMP-d776b411-a10f-43ea-8de4-c044c7f51054,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,13.13,processing
EMP-8bf73f84-1f32-46be-bc71-f2fd56cca412,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-48d5e702-c481-474f-a8fa-0efead047955,23.17,failed
EMP-862a1851-f10a-42d3-9326-6a566171fc5b,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,19.77,processing
EMP-0cca0350-f66d-493a-96c5-bdd7fd8114cc,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,42.91,processing
EMP-5a1e1292-4ab9-4e24-944d-cec09c26d017,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,52.77,processing
EMP-06d364f2-9e04-47b3-9662-d842ac83c0a8,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,17.95,processing
EMP-0dd8fd45-1414-43f1-87af-c2bc9776945a,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,19.10,processing
